"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"32",2,420,27.7344799041748,29.0093536376953,29.0864849090576,29.154914855957,29.4279041290283,29.6961345672607,30.2395973205566,29.8763332366943,28.3253746032715,24.1244487762451
"33",2,480,31.0320262908936,29.4281463623047,29.3941535949707,29.3905124664307,29.4875297546387,29.6509475708008,30.1401100158691,29.8382911682129,28.3228206634521,24.1244487762451
"34",2,540,34.5156784057617,30.0317611694336,29.8812141418457,29.7983932495117,29.6828556060791,29.7001533508301,30.057825088501,29.7990379333496,28.3196640014648,24.1244487762451
"35",2,600,37.558177947998,30.7321338653564,30.4773559570312,30.3246669769287,29.9945621490479,29.8480052947998,30.0021266937256,29.7596282958984,28.3159046173096,24.1244487762451
"36",2,660,39.5847816467285,31.4103298187256,31.0918006896973,30.8849506378174,30.379056930542,30.0784072875977,29.9798126220703,29.7214126586914,28.3115615844727,24.1244487762451
"37",2,720,40.9404449462891,32.0123062133789,31.6538486480713,31.4138298034668,30.783332824707,30.3591766357422,29.9931678771973,29.6858367919922,28.3066864013672,24.1244487762451
"38",2,780,41.4962921142578,32.5081558227539,32.1373405456543,31.882381439209,31.1752452850342,30.6597423553467,30.0398464202881,29.6542358398438,28.3013515472412,24.1244487762451
"39",2,840,40.7365684509277,32.8113136291504,32.4766426086426,32.23046875,31.5160255432129,30.9524555206299,30.114408493042,29.6276607513428,28.2956428527832,24.1244487762451
"40",2,900,38.6853065490723,32.8599815368652,32.5946922302246,32.396240234375,31.7550525665283,31.2024345397949,30.2084732055664,29.6067695617676,28.2896614074707,24.1244487762451
"41",2,960,35.5024261474609,32.6228179931641,32.4687614440918,32.3396034240723,31.8525218963623,31.3737659454346,30.3105945587158,29.5917434692383,28.283519744873,24.1244487762451
"42",2,1020,31.7689571380615,32.1336975097656,32.1073150634766,32.0624542236328,31.7876625061035,31.4382667541504,30.4073181152344,29.5821628570557,28.277307510376,24.1244487762451
"43",2,1080,27.9875202178955,31.4651565551758,31.5623569488525,31.6065654754639,31.5687885284424,31.3842678070068,30.4851455688477,29.577054977417,28.2711238861084,24.1244487762451
"44",2,1140,26.1998882293701,30.8352527618408,30.9978828430176,31.0917587280273,31.2437763214111,31.2216720581055,30.5329494476318,29.5749759674072,28.265022277832,24.1244487762451
"45",2,1200,25.63796043396,30.3680400848389,30.5467987060547,30.6601104736328,30.9106864929199,30.9990234375,30.545524597168,29.5741958618164,28.25905418396,24.1244487762451
"46",2,1260,25.2817306518555,30.0101947784424,30.194221496582,30.3150596618652,30.6125392913818,30.7663650512695,30.5255813598633,29.5730819702148,28.2532215118408,24.1244487762451
"47",2,1320,25.0142459869385,29.7105674743652,29.8995094299316,30.0217781066895,30.3477592468262,30.5449981689453,30.4798316955566,29.570369720459,28.2474937438965,24.1244487762451
"48",2,1380,24.8124809265137,29.4545707702637,29.6408729553223,29.7676792144775,30.1108818054199,30.3391342163086,30.415002822876,29.5651760101318,28.2418441772461,24.1244487762451
"49",3,0,24.6613368988037,29.2304439544678,29.4156112670898,29.5431175231934,29.8976726531982,30.1484451293945,30.3366527557373,29.5569820404053,28.2362289428711,24.1244487762451
"50",3,60,24.7376117706299,29.0483112335205,29.2260055541992,29.3502006530762,29.7066898345947,29.9720268249512,30.2491149902344,29.5455207824707,28.2305526733398,24.1244487762451
"51",3,120,24.9576683044434,28.9256973266602,29.0523471832275,29.2046279907227,29.542142868042,29.8119297027588,30.1559162139893,29.5307159423828,28.2247905731201,24.1244487762451
"52",3,180,25.4578323364258,28.8343086242676,28.9796009063721,29.0849285125732,29.4080028533936,29.6710224151611,30.0602607727051,29.5126457214355,28.2188835144043,24.1244487762451
"53",3,240,24.3511981964111,28.6630325317383,28.8357334136963,28.9540939331055,29.2878952026367,29.549503326416,29.9650802612305,29.491512298584,28.2127838134766,24.1244487762451
"54",3,300,24.6403694152832,28.5181732177734,28.6812477111816,28.797399520874,29.1445064544678,29.4239196777344,29.8711166381836,29.4676151275635,28.2064380645752,24.1244487762451
"55",3,360,24.8466739654541,28.432201385498,28.5811252593994,28.6928405761719,29.0250358581543,29.3019943237305,29.7775497436523,29.4411773681641,28.1998176574707,24.1244487762451
"56",3,420,26.2209796905518,28.4676399230957,28.573766708374,28.6563396453857,28.9394931793213,29.1961326599121,29.6855297088623,29.412425994873,28.1928806304932,24.1244487762451
"57",3,480,27.776029586792,28.6292552947998,28.6811847686768,28.7282524108887,28.9229145050049,29.1267490386963,29.597972869873,29.381664276123,28.1855964660645,24.1244487762451
"58",3,540,29.3042888641357,28.8659267425537,28.8629932403564,28.8760681152344,28.9709815979004,29.1057109832764,29.5196437835693,29.3493385314941,28.1779441833496,24.1244487762451
"59",3,600,30.552267074585,29.069917678833,29.2166042327881,29.026195526123,29.0712089538574,29.1308612823486,29.4548969268799,29.3160705566406,28.1699085235596,24.1244487762451
